handle,id,text,created_at,likes,retweets,url
ShahBalen,1851532064975147310,"नेपाली फुटबल टोलिलाई धेरै धेरै सुभकामना ।

टिकट पाउनु हुने महानुभाबहरु रंगशालामा गएर समर्थन गर्नु होला , काठमाडौमा हुने टिकट नपाउने हरु हामीले टुडिखेल , सानो गौचरण तथा चाबहिल मा देखाउने ब्यबस्था गरेको छौ , नजिक हुनेहरु गएर सामुहिकरुपमा नेपालको समर्थन गर्न सक्नु हुनेछ । https://t.co/Uvu1riLk98",Wed Oct 30 07:50:18 +0000 2024,1417,99,https://x.com/ShahBalen/status/1851532064975147310
ShahBalen,1851440596122317039,"Festival camp at our Community Schools.
Thank You Neer Sir for motivating our Students :) https://t.co/dm1dao51QY",Wed Oct 30 01:46:50 +0000 2024,981,68,https://x.com/ShahBalen/status/1851440596122317039
ShahBalen,1851252264763281496,Thank you for this legendary 14 Peaks Ice Axe!!!! Brother Nirmal Purja :) https://t.co/TQZ2sh5Z2L,Tue Oct 29 13:18:29 +0000 2024,1651,54,https://x.com/ShahBalen/status/1851252264763281496
ShahBalen,1851102128783442236,https://t.co/8QmXBWyFaY,Tue Oct 29 03:21:53 +0000 2024,1122,156,https://x.com/ShahBalen/status/1851102128783442236
ShahBalen,1849789036174664041,"आफूलाई अरुसँग कहिल्यै नदाँज्नु, आफ्नो रुचि र क्षमताका आधारमा लक्ष्य बनाउनु ,

धैर्यता र मिहनेत सफल हुने सबै मान्छेसँग हुन्छ,
विद्यार्थीहरुसँग कुरा गर्दै अभिनेत्री अधिकारीले भन्नुभयो, ‘माध्यमिक तहमा अध्ययरत रहँदा आफूले कहिल्यै पनि अभिनेत्री हुन्छु भन्ने सोचेकी थिइँन । https://t.co/6WeCbt9imj",Fri Oct 25 12:24:08 +0000 2024,1414,119,https://x.com/ShahBalen/status/1849789036174664041
ShahBalen,1849415147145875689,"विद्यार्थीहरुलाई अभिनेत्री स्वस्तिमाको सुझाव : रुचि परिवर्तन स्वभाविक हो, आफ्नो गुण चिन्नु, आत्मविश्वाशी हुनु  

विद्यार्थीहरुलाई विद्यालयभित्र उपलब्ध भएबाहेकका अवसर प्रदान गर्न क्याम्पभित्र प्रभावशाली व्यक्तित्वसँग १ घण्टाको उत्प्रेरणात्मक कक्षा सञ्चालन गरिएको हो । https://t.co/J0CJCyYgGA",Thu Oct 24 11:38:26 +0000 2024,1195,84,https://x.com/ShahBalen/status/1849415147145875689
ShahBalen,1849279601429885225,खेलमार्फत 'अनुशासन''समूहगत कार्य' र 'तनाव व्यवस्थापन' जस्ता सिप सिकाउँदै खेल क्षेत्रका राष्ट्रिय व्यक्तित्वहरु  !! https://t.co/k2VKDoGWQL,Thu Oct 24 02:39:49 +0000 2024,1154,99,https://x.com/ShahBalen/status/1849279601429885225
ShahBalen,1849056150580580570,"चलचित्र निर्माता तथा अभिनेता गिरी, महानगरपालिकाको फेस्टिभल क्याम्पमा ,
पर्दाका सेलिव्रेटीलाई कक्षा कोठामा भेटेपछि सामुदायिक विद्यालयका विद्यार्थीहरु रमाएका छन् । सामुदायिक विद्यालयका विद्यार्थीहरुमा सिकाइप्रति रुचि जगाउन कार्तिक ४ गतेदेखि सुरु गरेको ‘फेस्टिभल क्याम्प’ https://t.co/3JTEK9uujX",Wed Oct 23 11:51:54 +0000 2024,1402,93,https://x.com/ShahBalen/status/1849056150580580570
ShahBalen,1846546571086692623,"गाउँ मासेर बनेको शहरको के काम ?
आफ्नो ठाउँ नै नरहे पछि,
नाउँ बेचेर बनेको रहरको के काम ?
आफ्नो भाउ नै नभए पछि,

मलाई बुद्ध बोलीमा हैन,
ज्ञानमा चाहिन्छ ।
हिन्दु राष्ट्र संविधानमा हैन,
स्वाभिमानमा चाहिन्छ ।",Wed Oct 16 13:39:44 +0000 2024,4246,537,https://x.com/ShahBalen/status/1846546571086692623
ShahBalen,1844222968198808049,:) https://t.co/z9nyP70t4R,Thu Oct 10 03:46:34 +0000 2024,1673,84,https://x.com/ShahBalen/status/1844222968198808049
ShahBalen,1843959351549235598,https://t.co/6iST14L65S,Wed Oct 09 10:19:03 +0000 2024,2733,428,https://x.com/ShahBalen/status/1843959351549235598
ShahBalen,1843210522701033674,RT @ktm_metro: बजार अनुगमन टोलीले १० दिनमा १३० वटा पसलको अनुगमन गर्‍यो । महानगरपालिकाको विभिन्न स्थानमा गरिएको अनुगमनका क्रममा २२ वटा पसलमा…,Mon Oct 07 08:43:28 +0000 2024,0,23,https://x.com/ShahBalen/status/1843210522701033674
ShahBalen,1840012303934390303,https://t.co/rS220KlfCm,Sat Sep 28 12:54:53 +0000 2024,1123,120,https://x.com/ShahBalen/status/1840012303934390303
ShahBalen,1839904842376196509,https://t.co/WPzifuG6kI,Sat Sep 28 05:47:52 +0000 2024,1925,262,https://x.com/ShahBalen/status/1839904842376196509
ShahBalen,1839890045999952234,"काठमाडौं महानगरपालिका १६६००१०५५११ वा ११८०

महानगर प्रहरी बलको हटलाइन ९८५१३५६५०९ https://t.co/351CIXczNy",Sat Sep 28 04:49:05 +0000 2024,906,217,https://x.com/ShahBalen/status/1839890045999952234
ShahBalen,1838765601420120147,https://t.co/bTW83UWMws,Wed Sep 25 02:20:56 +0000 2024,1273,165,https://x.com/ShahBalen/status/1838765601420120147
ShahBalen,1838048307471687721,https://t.co/GLJrOZ3Ph9,Mon Sep 23 02:50:40 +0000 2024,1580,177,https://x.com/ShahBalen/status/1838048307471687721
ShahBalen,1837327121167073649,https://t.co/KRYXSWH9KD,Sat Sep 21 03:04:56 +0000 2024,1795,180,https://x.com/ShahBalen/status/1837327121167073649
ShahBalen,1836772601030643806,"ला छ्कु वेयक समय बजि , वल वल वल पुलुकिशी

हाम्रो देश सधै राम्रो ,
पहिला पनि राम्रो, अहिले पनि हाम्रो ,
धनी होस या गरीब ,
सधै राम्रो ,
सुख र दुखमा ,
सधै हाम्रो !
मेरो , तिम्रो , हाम्रो सधै, हात थामन !!
संविधान दिवसको सबैलाई शुभकामना! https://t.co/OeUYcTKzX3",Thu Sep 19 14:21:28 +0000 2024,3570,264,https://x.com/ShahBalen/status/1836772601030643806
ShahBalen,1834990300093194476,https://t.co/dv4bGCLk8W,Sat Sep 14 16:19:14 +0000 2024,4154,581,https://x.com/ShahBalen/status/1834990300093194476
ShahBalen,1834981891323117763,"पीडित बालिकाहरुले प्रम( खडग प्रसाद ओली ) को  कारण न्याय नपाएर  मर्नु परेको कारण बाल दिवसको सुभकामना दिन सकिन ,सो सुभकामना स्वय प्रम ज्युलाई नै टक्राउन चाहन्छु , ग्रहण गर्नुहोला ।",Sat Sep 14 15:45:49 +0000 2024,3099,462,https://x.com/ShahBalen/status/1834981891323117763
ShahBalen,1830938330873397683,"पोस्ट उडाउने हैन, दोषी समाउ सरकार ।

म गलत हो भने मलाई समाउ, हैन भने दोषी समाउ ।",Tue Sep 03 11:58:09 +0000 2024,3831,510,https://x.com/ShahBalen/status/1830938330873397683
ShahBalen,1830559410164564237,https://t.co/QBfbcgOc02,Mon Sep 02 10:52:28 +0000 2024,2169,308,https://x.com/ShahBalen/status/1830559410164564237
ShahBalen,1830237867731550317,https://t.co/OOpvusmEBF,Sun Sep 01 13:34:46 +0000 2024,4265,748,https://x.com/ShahBalen/status/1830237867731550317
ShahBalen,1818652524565639310,https://t.co/9yjEn9osNs,Wed Jul 31 14:18:45 +0000 2024,1756,215,https://x.com/ShahBalen/status/1818652524565639310
ShahBalen,1818260695835877403,"विपद र डेङ्गीसहित महामारीको समस्या समाधान गर्न २४ घण्टे हटलाइन सेवा सुरु भएको छ ।

। स्वास्थ्य विभागबाट डेङ्गी, हैजासहितका महामारीका रुपमा फैलिने रोगको उपचारका लागि परामर्श, सेवा शिफारिस र उपचार समन्वय प्रदान हुनेछ ।

साथै १०२ मार्फत निसुल्क Ambulance सेवा पनि लिन सक्नु हुनेछ । https://t.co/upmX8RGttR",Tue Jul 30 12:21:46 +0000 2024,1239,165,https://x.com/ShahBalen/status/1818260695835877403
ShahBalen,1817442853704081467,"छात्रवृत्तिका लागि २ हजार ८५९ जना विद्यार्थीको नाम, पहिलो चरणको मनोनयन सूची (म्याचिङ् लिष्ट) मा प्रकाशित

https://t.co/QEjX8UX3vU https://t.co/9whFhEfXaH",Sun Jul 28 06:11:57 +0000 2024,814,101,https://x.com/ShahBalen/status/1817442853704081467
ShahBalen,1817067886973976765,"२०३१ सालको सूचना ।
न्युरोडमा बाटोमा पार्किङ नगर्ने सम्बन्धमा ।

फोटो Prakriti Adhikari https://t.co/I1rqs0Vbqq",Sat Jul 27 05:21:58 +0000 2024,3125,331,https://x.com/ShahBalen/status/1817067886973976765
